integers,1,5009998732,5009998732,exact
integers,8,5009998732,5009998732,exact
integers,64,5009998732,5009998732,exact
integers,512,5009998732,5009998732,exact
harmonic,sequential,16.695311365857272
harmonic,1,16.695311365859823
harmonic,8,16.695311365859848
harmonic,64,16.695311365859848
harmonic,512,16.695311365859851
